Data;PETR4_Var_Resposta;PETR4_Volume_Dia_Anterior;PETR4_Var_Abertura_Hoje_Dia_Anterior;PETR4_Var_Dia_Anterior;IBOV_Var_Dia_Anterior;DOW_JONES_Var_Dia_Anterior;Tx_Selic_Var_Dia_Anterior;Var_Cambio_Nominal_Dia_Anterior;Var_Petroleo_Brent_Dia_Anterior;Google_Buscas_Dia_Anterior;Google_Noticias_Dia_Anterior;Google_Gasolina_Dia_Anterior;PETR4_Var_Positiva_2_dias;PETR4_Var_Negativa_2_dias;PETR4_Var_Maior_1;IBOV_Var_Positiva_2_dias;IBOV_Var_Negativa_2_dias;DOW_JONES_Var_Positiva_2_dias;DOW_JONES_Var_Negativa_2_dias;Petroleo_Brent_Var_Positiva_2_dias;Petroleo_Brent_Var_Negativa_2_dias;Mes_Eleitoral;Mes_Pre_Eleitoral;Mes_Pos_Eleitoral
26/08/2009;0;13.75;-0.03;-0.13;-353.94;3;0;0.02;-2.44;89;35;0;0;1;0;0;0;1;0;0;0;0;0;0
27/08/2009;0;14.65;-0.05;-0.05;344.26;41;0;0;-0.17;97;68;0;0;1;0;0;0;1;0;0;1;0;0;0
28/08/2009;0;19.98;0.01;-0.24;-61.84;-31;0;0.005;0.86;98;36;0;0;1;0;0;0;1;0;0;0;0;0;0
31/08/2009;0;21.59;-0.31;-0.24;-3.28;-50;0;0.015;0.28;104;0;0;0;1;0;0;1;0;0;1;0;0;0;0
01/09/2009;1;35.11;0.29;-0.92;-1211.59;-183;0;-0.001;-3.14;114;0;0;0;1;0;0;1;0;1;0;0;0;0;0
02/09/2009;1;23.86;0.04;0.18;-674.02;-26;0;0.033;-1.92;196;34;0;0;0;0;0;1;0;1;0;1;0;0;0
03/09/2009;1;24.86;0.25;0.42;-429.24;53;0;-0.029;-0.07;70;42;0;1;0;0;0;1;0;1;0;1;0;0;0
04/09/2009;1;17.99;0.08;0.04;321.45;87;0;-0.025;-0.54;102;32;0;1;0;0;0;0;0;0;0;1;0;0;0
08/09/2009;1;14.69;0.37;0.25;945.11;79;0;0;-0.29;57;32;0;1;0;0;1;0;1;0;0;1;0;0;0
09/09/2009;1;13.34;0.21;0.28;1202.52;42;0;-0.015;2.89;124;83;0;1;0;0;1;0;1;0;0;0;0;0;0
10/09/2009;1;14.82;-0.07;0.1;55.15;67;0;0.004;0.41;103;29;99;1;0;0;1;0;1;0;1;0;0;0;0
11/09/2009;0;15.98;0.05;0.26;625.84;-13;0;-0.021;0.03;96;30;94;1;0;0;1;0;1;0;1;0;0;0;0
14/09/2009;1;11.2;-0.19;-0.15;-169.41;19;0;0.02;-2.17;102;36;0;0;0;0;0;0;0;0;0;0;0;0;0
15/09/2009;1;13.38;0.12;0.07;501.17;51;0;-0.021;-0.25;141;31;0;0;0;0;0;0;0;0;0;1;0;0;0
16/09/2009;1;13.58;0.1;0.13;396.31;124;0;-0.009;-0.09;69;35;0;1;0;0;1;0;1;0;0;1;0;0;0
17/09/2009;0;28.25;-0.13;0.74;1146.8;13;0;-0.001;4.32;59;31;0;1;0;0;1;0;1;0;0;0;0;0;0
18/09/2009;1;20.71;-0.05;-0.04;-174.63;38.6;0;0.004;-0.12;91;34;100;0;0;0;0;0;1;0;0;0;0;0;0
21/09/2009;0;11.33;-0.21;0.27;466.98;-119.6;0;0.004;-0.23;27;32;0;0;0;0;0;0;1;0;0;1;0;0;0
22/09/2009;1;19.05;0.23;-0.04;225.01;53;0;0.015;-2.63;42;0;0;0;0;0;1;0;0;0;0;1;0;0;0
23/09/2009;0;16.67;0.04;0.18;565.37;-54;0;-0.031;1.84;125;43;0;0;0;0;1;0;0;0;0;0;0;0;0
24/09/2009;0;20.55;0.11;-0.44;-997.2;-82;0;0.005;-2.54;92;60;0;0;0;0;0;0;0;0;0;0;0;0;0
25/09/2009;1;16.34;-0.06;-0.36;-449.91;-16;0;0.002;-3.17;69;28;0;0;1;0;0;1;0;1;0;1;0;0;0
28/09/2009;1;10.83;0.11;0.24;309.45;109;0;-0.009;0.29;55;0;0;0;0;0;0;0;0;1;0;0;0;0;0
29/09/2009;0;12.03;0.07;0.61;960.89;-55;0;-0.005;0.43;52;31;0;1;0;0;1;0;0;0;1;0;0;0;0
30/09/2009;1;11.8;0.22;-0.09;-81.36;-20;0;0.002;-0.05;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2009;0;19.1;-0.12;0.18;282.63;-182;0;-0.017;3.58;94;45;0;0;0;0;0;0;0;1;0;0;0;0;0
02/10/2009;1;14.47;-0.21;-0.59;-1058.56;-36;0;0.015;0.12;84;38;0;0;0;0;0;0;0;1;1;0;0;0;0
05/10/2009;1;19.2;0.11;0.08;712.66;111;0;-0.005;-1.12;66;0;0;0;0;0;0;0;0;1;0;0;0;0;0
06/10/2009;1;12.72;0.33;0.23;1197.31;108;0;-0.022;-0.03;62;41;0;1;0;0;1;0;0;0;0;1;0;0;0
07/10/2009;1;13.39;-0.05;0.03;301.29;19;0;-0.004;0.52;91;37;0;1;0;0;1;0;1;0;0;0;0;0;0
08/10/2009;1;12.68;0.26;0.14;-32.31;74;0;-0.007;-1.36;60;41;0;1;0;0;0;0;1;0;0;0;0;0;0
09/10/2009;1;17.93;-0.04;0.62;1121.59;60;0;-0.01;2.57;31;37;0;1;0;0;0;0;1;0;0;0;0;0;0
13/10/2009;1;11.95;0.21;0.14;311.14;-10;0;0;1.36;83;44;0;1;0;0;1;0;1;0;1;0;0;0;0
14/10/2009;1;9.67;0.29;0.15;574.58;143;0;-0.021;1.04;124;49;0;1;0;0;1;0;0;0;1;0;0;0;0
15/10/2009;1;21.7;-0.07;0.25;1555.54;12;0;-0.021;0.7;62;49;0;1;0;0;1;0;0;0;1;0;0;0;0
16/10/2009;0;19.27;-0.43;0.36;502.18;-40;0;0.001;1.35;76;47;81;1;0;0;1;0;1;0;1;0;0;0;0
19/10/2009;1;14.17;0.16;-0.16;-502.83;87;0;0.006;2.54;49;45;0;0;0;0;0;0;0;0;1;0;0;0;0
20/10/2009;0;22.09;-0.67;0.75;1038.97;-11;0;0.009;0.78;183;67;0;0;0;0;0;0;0;0;1;0;0;0;0
21/10/2009;1;20.96;0.01;-0.67;-1936.34;-99;0;0.037;-0.53;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22/10/2009;1;18.41;0.23;0.16;182.48;137;0;-0.021;2.45;123;44;0;0;0;0;0;0;0;1;0;0;0;0;0
23/10/2009;0;12.38;0.27;0.23;649.38;-107;0;-0.015;-0.18;62;60;0;1;0;0;1;0;0;0;0;0;0;0;0
26/10/2009;1;15.6;0.08;-0.39;-1076.13;-90;0;0;-0.59;133;60;100;0;0;0;0;0;0;0;0;1;0;0;0
27/10/2009;0;16.15;0.16;0.16;26.71;-6;0;0.015;-1.66;30;56;0;0;0;0;0;0;0;1;0;1;0;0;0
28/10/2009;0;16.39;0.08;-0.59;-1924.51;-124;0;0.005;0.66;117;0;0;0;0;0;0;0;0;1;0;0;0;0;0
29/10/2009;1;25.25;0.81;-1.34;-2998.73;192;0;0.04;-2.06;60;54;93;0;1;1;0;1;0;1;0;0;0;0;0
30/10/2009;0;17.55;-0.04;1.42;3558.27;-239;0;-0.045;2.18;0;48;0;0;0;1;0;0;0;0;0;0;0;0;0
03/11/2009;1;20.34;-0.22;-0.8;-2175.08;-18;0;0.002;1.35;34;51;92;0;0;0;0;0;0;0;0;0;0;0;0
04/11/2009;1;13.57;0.43;0.4;1097.73;68;0;-0.02;1.56;95;84;0;0;0;0;0;0;0;0;1;0;0;0;0
05/11/2009;1;12.14;-0.01;0.12;1269.34;169;0;-0.025;0.78;78;89;0;1;0;0;1;0;0;0;1;0;0;0;0
06/11/2009;0;13.28;0.15;0.55;903.15;24;0;-0.005;-0.9;95;47;0;1;0;0;1;0;1;0;0;0;0;0;0
09/11/2009;1;14.05;0.51;-0.27;-349.59;214;0;0.002;-2.12;68;100;0;0;0;0;0;0;1;0;0;1;0;0;0
10/11/2009;1;14.53;-0.07;0.8;1748.21;25;0;-0.018;1.9;31;42;0;0;0;0;0;0;1;0;0;0;0;0;0
11/11/2009;1;20.11;0.31;0.26;89.14;42;0;0.011;-0.27;60;0;0;1;0;0;1;0;1;0;0;0;0;0;0
12/11/2009;0;22.29;-0.05;0.15;127.75;-70;0;0.006;0.45;130;56;76;1;0;0;1;0;1;0;0;0;0;0;0
13/11/2009;1;20.03;0.18;-0.59;-1983.3;53;0;0.017;-1.93;94;40;75;0;0;0;0;0;0;0;0;0;0;0;0
16/11/2009;1;16.56;0.4;0.22;877.7;126;0;-0.013;-0.47;150;39;82;0;0;0;0;0;0;0;0;1;0;0;0
17/11/2009;1;21.96;0.08;0.2;1301.46;30;0;-0.01;3.21;61;35;62;1;0;0;1;0;1;0;0;0;0;0;0
18/11/2009;0;34.98;0.22;0.8;778.89;6;0;-0.001;0.21;60;51;0;1;0;0;1;0;1;0;1;0;0;0;0
19/11/2009;1;20.42;-0.23;-0.16;-890.32;-77;0;0.015;0.5;62;39;0;0;0;0;0;0;1;0;1;0;0;0;0
23/11/2009;1;21.41;0.31;0.24;-188.39;119;0;0.005;-0.44;115;0;0;0;0;0;0;1;0;1;0;1;0;0;0
24/11/2009;1;14.67;-0.07;0.27;482.13;-17;0;-0.005;0.26;30;40;0;1;0;0;0;0;0;0;0;0;0;0;0
25/11/2009;1;15.95;0.11;0.24;507.6;37;0;0.007;-1;91;77;0;1;0;0;1;0;0;0;0;0;0;0;0
26/11/2009;0;15.87;-0.39;0.23;600.08;-181;0;-0.007;1.98;93;81;0;1;0;0;1;0;0;0;0;0;0;0;0
27/11/2009;1;10.63;-0.2;-0.78;-1525.28;31;0;0.019;-1.45;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30/11/2009;0;14.46;0.01;0.35;690.35;42;0;-0.007;0.19;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2009;1;18.08;0.35;-0.08;-37.71;127;0;0.015;1.29;93;84;0;0;0;0;0;0;1;0;1;0;0;0;0
02/12/2009;0;15.57;-0.03;0.78;1363.96;-22;0;-0.033;0.88;225;43;0;0;0;0;0;0;1;0;1;0;0;0;0
03/12/2009;0;15.02;0.38;-0.3;206.39;-87;0;-0.004;-1.47;96;45;0;0;0;0;1;0;0;0;0;0;0;0;0
04/12/2009;0;12.95;-0.08;-0.09;-299.98;48;0;-0.01;0.48;126;35;0;0;1;0;0;0;0;1;0;0;0;0;0
07/12/2009;1;18.75;0.3;-0.7;-711.29;-9;0;0.023;-0.84;114;0;0;0;1;0;0;1;0;0;0;0;0;0;0
08/12/2009;0;15.64;-0.17;0;908.67;-120;0;0.002;-1.09;72;68;0;0;0;0;0;0;0;0;0;1;0;0;0
09/12/2009;1;17.71;0.32;-0.64;-783.68;59;0;0.028;-1.24;92;41;0;0;0;0;0;0;0;1;0;1;0;0;0
10/12/2009;1;15.79;0.18;0;283.47;72;0;0;-2.8;120;88;0;0;0;0;0;0;0;0;0;1;0;0;0
11/12/2009;1;16.68;0.22;0.14;716.31;82;0;-0.006;-0.53;37;95;0;1;0;0;1;0;1;0;0;1;0;0;0
14/12/2009;1;17.25;0.17;0.03;539.18;14;0;0.003;0.02;119;98;0;1;0;0;1;0;1;0;0;0;0;0;0
15/12/2009;1;12.67;-0.15;0.08;81.93;-39;0;-0.015;0.01;60;54;0;1;0;0;1;0;1;0;1;0;0;0;0
16/12/2009;0;11.66;0.09;0.07;-38.6;-8;0;0.009;0.16;36;0;0;1;0;0;0;0;0;0;1;0;0;0;0
17/12/2009;0;16.77;-0.16;-0.11;-688.4;-118;0;0.002;1.5;113;42;0;0;0;0;0;1;0;1;1;0;0;0;0
18/12/2009;0;17.51;0.17;-0.77;-1554.45;26;0;0.028;-0.18;39;0;0;0;1;0;0;1;0;1;0;0;0;0;0
21/12/2009;0;16.19;0.33;-0.23;-273.75;-17;0;-0.004;0.38;145;46;0;0;1;0;0;1;0;0;0;0;0;0;0
22/12/2009;1;20.94;0.42;-0.93;-869.01;66;0;0.004;-0.76;81;0;0;0;1;0;0;1;0;0;0;0;0;0;0
23/12/2009;1;15.04;0.13;0.9;1492.74;-4;0;-0.004;0.47;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28/12/2009;1;11.03;0.17;0.28;170.93;18;0;0;0.86;106;63;0;1;0;0;1;0;1;0;1;0;0;0;0
29/12/2009;1;9.12;0.11;0.04;312.84;0;0;-0.022;1.01;128;51;59;1;0;0;1;0;1;0;1;0;0;0;0
30/12/2009;0;5.22;-0.18;0.04;394.34;3;0;0.002;0.32;146;100;0;1;0;0;1;0;1;0;1;0;0;0;0
04/01/2010;1;13.92;0.2;-0.08;292.37;133;0;0;-0.1;47;56;0;0;0;0;1;0;0;0;0;0;0;0;0
05/01/2010;0;13.33;0.05;0.49;1456.67;-4;0;-0.022;2.19;51;78;0;0;0;0;1;0;1;0;0;0;0;0;0
06/01/2010;1;21.43;-0.16;-0.25;194.73;1;0;0.01;0.47;66;95;0;0;0;0;1;0;0;0;1;0;0;0;0
07/01/2010;0;18.74;-0.18;0.39;489.53;29;0;0.001;1.3;102;0;0;0;0;0;1;0;0;0;1;0;0;0;0
08/01/2010;0;10.99;0.01;-0.27;-278.22;21;0;0.014;-0.38;80;43;0;0;0;0;0;0;1;0;0;0;0;0;0
11/01/2010;0;14.66;0.21;-0.16;-188.42;38;0;-0.02;-0.14;69;41;0;0;1;0;0;1;1;0;0;1;0;0;0
12/01/2010;0;15.35;-0.19;-0.09;170.78;-16;0;0.01;-0.4;77;40;80;0;1;0;0;0;1;0;0;1;0;0;0
13/01/2010;0;14.92;0.15;-0.37;-357.71;40;0;0.012;-1.67;50;48;76;0;1;0;0;0;0;0;0;1;0;0;0
14/01/2010;0;23.27;-0.02;-0.05;309.7;35;0;0.009;-0.99;56;40;0;0;1;0;0;0;0;0;0;1;0;0;0
15/01/2010;1;20.12;-0.08;-0.5;-584.06;-100;0;0.002;-0.49;63;100;0;0;1;0;0;0;1;0;0;1;0;0;0
18/01/2010;1;21.2;0.12;0.06;-823.11;44;0;0.013;-0.71;57;72;0;0;0;0;0;1;0;0;0;1;0;0;0
19/01/2010;0;23.21;-0.08;0.64;422.63;63;0;-0.012;-0.01;34;45;0;1;0;0;0;0;0;0;0;1;0;0;0
20/01/2010;0;16.92;-0.22;-0.14;507.66;-113;0;0.011;0.53;62;48;0;0;0;0;1;0;1;0;0;0;0;0;0
21/01/2010;0;18.8;0.1;-0.73;-1708.53;-219;0;0.019;-1.31;99;58;100;0;1;0;0;0;0;0;0;0;0;0;0
22/01/2010;1;24.59;-0.18;-0.88;-1929.93;-187;0;0.014;-1.74;42;41;0;0;1;0;0;1;0;1;0;1;0;0;0
26/01/2010;0;19.06;-0.37;0.33;-50.09;-2;0;0.005;0.86;22;0;0;0;0;0;0;1;0;1;0;0;0;0;0
27/01/2010;1;20.32;0;-0.67;-696.31;57;0;0.015;-0.4;67;43;0;0;0;0;0;1;0;1;0;0;0;0;0
28/01/2010;1;19.93;0.39;0.16;-453.94;-133;0;0.017;-1.05;80;94;73;0;0;0;0;1;0;0;0;1;0;0;0
29/01/2010;0;13.84;0.13;0.4;518.01;-45;0;0.017;-0.11;80;41;0;1;0;0;0;0;0;0;0;1;0;0;0
01/02/2010;1;16.13;0.09;-0.35;-186.03;120;0;0.015;-0.67;49;93;0;0;0;0;0;0;0;1;0;1;0;0;0
02/02/2010;0;15.89;0.17;0.1;1169.96;87;0;-0.028;1.65;143;44;83;0;0;0;0;0;0;0;0;0;0;0;0
03/02/2010;0;15.31;-0.04;-0.16;591.47;17;0;-0.028;2.95;106;68;0;0;0;0;1;0;1;0;1;0;0;0;0
04/02/2010;0;16.12;-0.16;-0.04;-54.65;-262;0;0.021;-0.14;93;0;0;0;1;0;0;0;1;0;0;0;0;0;0
05/02/2010;0;24.32;-0.4;-1.37;-3174.54;-38;0;0.023;-3.79;114;100;52;0;1;1;0;1;0;0;0;1;0;0;0
08/02/2010;1;29.06;0.22;-0.62;-1171.31;-46;0;0.008;-2.54;150;0;62;0;1;0;0;1;0;1;0;1;0;0;0
09/02/2010;1;18.72;0.37;0.17;390.39;109;0;-0.006;0.52;83;45;43;0;0;0;0;0;0;1;0;0;0;0;0
10/02/2010;1;18.13;0.07;0.4;1565.08;-19;0;-0.029;2.02;110;50;0;1;0;0;1;0;0;0;1;0;0;0;0
11/02/2010;1;21.94;0.2;0.31;333.25;125;0;0.009;0.41;56;0;0;1;0;0;1;0;0;0;1;0;0;0;0
12/02/2010;1;24.13;-0.28;0.57;1077.52;7;0;-0.003;0.51;96;87;0;1;0;0;1;0;0;0;1;0;0;0;0
17/02/2010;1;19.14;0.46;0.35;-273.97;55;0;-0.017;3.17;124;0;0;1;0;0;0;0;0;0;0;0;0;0;0
18/02/2010;1;16.64;-0.01;0.35;1429.59;79;0;-0.005;0.59;66;0;0;1;0;0;0;0;1;0;1;0;0;0;0
19/02/2010;0;17.03;-0.21;0.35;551.52;3;0;-0.005;1.51;70;45;47;1;0;0;1;0;1;0;1;0;0;0;0
22/02/2010;1;11.91;0.12;-0.27;-238.65;-4;0;-0.023;0.41;143;0;0;0;0;0;0;0;1;0;1;0;0;0;0
23/02/2010;0;19.83;-0.19;0.24;-413.27;-75;0;0.007;0.42;56;97;54;0;0;0;0;1;0;0;1;0;0;0;0
24/02/2010;0;16.95;0.07;-0.36;-1075.83;56;0;0.014;-1.36;54;0;52;0;0;0;0;1;0;1;0;0;0;0;0
25/02/2010;1;13.56;-0.36;-0.2;-313.56;-39;0;0;0.84;54;50;0;0;1;0;0;1;0;0;0;0;0;0;0
26/02/2010;1;18.67;0.17;0.34;326.27;-5;0;-0.002;-1.8;56;47;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2010;1;17.82;0.16;0.19;382.23;74;0;-0.016;1.3;58;50;52;1;0;0;1;0;0;1;0;0;0;0;0
02/03/2010;1;16.99;0.25;0.25;724.66;14;0;-0.011;-0.7;170;45;0;1;0;0;1;0;0;0;0;0;0;0;0
03/03/2010;1;17.14;0.12;0.15;551.23;-12;0;-0.004;1.29;81;39;0;1;0;0;1;0;1;0;0;0;0;0;0
04/03/2010;1;19.98;0.19;0.02;-137.82;44;0;-0.002;1.07;62;81;42;1;0;0;0;0;0;0;1;0;0;0;0
05/03/2010;1;14.09;0.39;0.04;173.36;114;0;-0.002;-0.71;138;43;0;1;0;0;0;0;0;0;0;0;0;0;0
08/03/2010;0;28.26;0.1;0.48;1031.8;-7;0;-0.01;1.35;53;72;0;1;0;0;1;0;1;0;0;0;0;0;0
09/03/2010;1;15.92;-0.16;-0.08;-271.03;26;0;0.009;0.58;66;38;0;0;0;0;0;0;0;0;1;0;0;0;0
10/03/2010;1;68.73;0.3;0.63;1000.91;1;0;-0.012;-0.56;98;85;0;0;0;0;0;0;0;0;0;0;0;0;0
11/03/2010;1;32.23;-0.06;0.39;402.89;45;0;-0.007;0.57;70;43;0;1;0;0;1;0;1;0;0;0;0;0;0
12/03/2010;1;19.47;0.12;0.04;-94.66;25;0;-0.004;-0.2;50;50;0;1;0;0;0;0;1;0;0;0;0;0;0
15/03/2010;0;13.96;-0.24;0.01;-543.23;3;0;-0.001;-0.89;79;49;0;1;0;0;0;1;1;0;0;1;0;0;0
16/03/2010;1;19.86;0.12;-0.23;-317.63;48;0;0.001;-1.5;74;43;46;0;0;0;0;1;1;0;0;1;0;0;0
17/03/2010;0;12.82;0.17;0.35;918.45;40;0;0.004;1.13;60;41;0;0;0;0;0;0;1;0;0;0;0;0;0
18/03/2010;0;10.32;-0.01;-0.05;-218.97;54;0;0;2.94;60;41;0;0;0;0;0;0;1;0;1;0;0;0;0
19/03/2010;0;12.08;-0.02;-0.1;-25.9;70.1;0;0.024;-0.48;86;0;0;0;1;0;0;1;1;0;0;0;0;0;0
22/03/2010;1;24.33;-0.49;-0.63;-868.35;-123.1;0;0.01;-1.6;90;65;0;0;1;0;0;1;1;0;0;1;0;0;0
23/03/2010;0;13.51;0.11;0.01;212.75;101;0;-0.014;0.66;68;58;0;0;0;0;0;0;0;0;0;0;0;0;0
24/03/2010;1;17.22;-0.02;-0.33;344.99;-41;0;-0.01;0.16;91;0;0;0;0;0;1;0;0;0;1;0;0;0;0
25/03/2010;0;18.7;0.19;0.21;-473.32;4;0;0.024;-1.08;64;59;0;0;0;0;0;0;0;0;0;0;0;0;0
26/03/2010;0;17.71;0.17;-0.7;-471.74;7;0;0.02;-0.01;56;0;0;0;0;0;0;1;0;0;0;1;0;0;0
29/03/2010;1;28.85;0.19;-0.55;241;31;0;-0.002;-0.32;75;0;0;0;1;0;0;0;1;0;0;1;0;0;0
30/03/2010;0;19.33;0.15;0.31;1256.46;25;0;-0.023;1.88;47;0;0;0;0;0;1;0;1;0;0;0;0;0;0
31/03/2010;1;12.37;-0.16;-0.07;20.46;-57;0;-0.006;0.11;84;82;0;0;0;0;1;0;1;0;1;0;0;0;0
01/04/2010;1;16.57;0.21;0.46;411.96;63;0;-0.005;1.42;99;80;0;0;0;0;1;0;0;0;1;0;0;0;0
05/04/2010;1;13.74;0.16;0.28;764.8;49;0;0;1.31;172;0;0;1;0;0;1;0;1;0;1;0;0;0;0
06/04/2010;1;12.15;-0.07;0.21;153.34;4;0;-0.004;1.87;66;0;0;1;0;0;1;0;1;0;1;0;0;0;0
07/04/2010;0;13.43;-0.11;0.05;-194.03;-64;0;-0.007;0.27;53;0;0;1;0;0;0;0;1;0;1;0;0;0;0
08/04/2010;1;15.09;-0.17;-0.22;-302.71;35;0;0.027;-0.56;66;70;100;0;0;0;0;1;0;0;0;0;0;0;0
09/04/2010;0;13.57;-0.01;0.01;991.83;69;0;-0.001;-0.78;67;70;0;0;0;0;0;0;0;0;0;1;0;0;0
12/04/2010;0;17.04;0.02;-0.46;-367.5;-1;0;-0.014;0.02;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13/04/2010;0;29.92;0.07;-0.66;-802.91;11;0;-0.012;-0.06;55;98;0;0;1;0;0;1;0;0;0;0;0;0;0
14/04/2010;1;19.7;0.08;-0.15;178.04;102;0;-0.004;-0.05;110;0;0;0;1;0;0;0;0;0;0;1;0;0;0
15/04/2010;0;17.4;0.03;0.04;242.45;31;0;-0.005;1.43;44;0;0;0;0;0;1;0;1;0;0;0;0;0;0
16/04/2010;0;43.45;-0.08;-0.51;-510.5;-112;0;0.004;1.02;74;74;0;0;0;0;0;0;1;0;1;0;0;0;0
19/04/2010;1;48.93;-0.28;-0.51;-1103;60;0;0.009;-1.18;100;0;0;0;1;0;0;1;0;0;0;0;0;0;0
20/04/2010;1;24.02;0.2;0.47;-323.77;30;0;-0.003;-1.76;50;0;0;0;0;0;0;1;0;0;0;1;0;0;0
22/04/2010;0;22.18;-0.31;0.59;220.86;9;0;0;0.9;66;68;0;1;0;0;0;0;0;0;1;0;0;0;0
23/04/2010;1;19.9;-0.04;-0.34;67.97;74;0;0.012;-0.03;62;67;0;0;0;0;1;0;0;0;0;0;0;0;0
26/04/2010;0;12.33;0.08;0.3;123.08;9;0;-0.008;1.58;53;0;0;0;0;0;1;0;1;0;0;0;0;0;0
27/04/2010;0;13.83;-0.19;-0.55;-637.55;-196;0;-0.011;-0.42;63;72;0;0;0;0;0;0;1;0;0;0;0;0;0
28/04/2010;1;23.05;0.18;-0.96;-2360.84;60;0;0.025;-1.05;95;0;0;0;1;0;0;1;0;0;0;1;0;0;0
29/04/2010;1;17.4;0.36;0.23;144.61;120;0.75;-0.02;0.38;62;66;0;0;0;0;0;0;0;0;0;0;0;0;0
30/04/2010;0;11.94;-0.16;0.5;1322.34;-175;0;-0.022;0.74;68;65;0;1;0;0;1;0;1;0;1;0;0;0;0
03/05/2010;0;15.71;-0.2;-0.17;-448.32;142;0;0.008;0.54;64;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/05/2010;0;28.91;-0.24;-1.03;-410.32;-210;0;-0.01;1.5;121;52;100;0;1;1;0;1;0;0;1;0;0;0;0
05/05/2010;0;39.33;-0.35;-0.84;-2250.09;-58;0;0.036;-3.27;123;55;90;0;1;0;0;1;0;0;0;0;0;0;0
06/05/2010;0;29.52;-0.09;-0.19;44.85;-377;0;0.03;-3.06;73;0;0;0;1;0;0;0;0;1;0;1;0;0;0
07/05/2010;0;32.02;0.14;-0.31;-1499.95;-122;0;0.061;-2.78;52;100;0;0;1;0;0;0;0;1;0;1;0;0;0
10/05/2010;1;24.56;0.99;-0.05;-543.34;406;0;-0.018;-1.56;83;0;0;0;1;0;0;1;0;1;0;1;0;0;0
11/05/2010;0;21.02;-0.27;0.32;2581.8;-32;0;-0.065;1.85;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/05/2010;1;17.35;0.26;-0.42;-1027.79;167;0;0.018;0.37;68;0;0;0;0;0;0;0;0;0;1;0;0;0;0
13/05/2010;1;15.39;0.24;0.22;798.74;-103;0;-0.017;0.71;26;76;0;0;0;0;0;0;0;0;1;0;0;0;0
14/05/2010;1;16.14;-0.17;0.08;-435.41;-164;0;0.001;-1.09;89;73;0;1;0;0;0;0;0;0;0;0;0;0;0
17/05/2010;0;24.29;0.09;0.07;-1375.75;-10;0;0.026;-2.93;83;0;0;1;0;0;0;1;0;1;0;1;0;0;0
18/05/2010;0;26.55;0.21;-0.19;-546.21;-109;0;0.001;-2.08;125;0;0;0;0;0;0;1;0;1;0;1;0;0;0
19/05/2010;0;17.7;-0.25;-0.5;-2025.18;-85;0;0.02;-0.67;25;39;0;0;1;0;0;1;0;1;0;1;0;0;0
20/05/2010;0;25.25;-0.44;-0.53;-1151.76;-349;0;0.007;-0.74;125;0;0;0;1;0;0;1;0;1;0;1;0;0;0
21/05/2010;1;25.61;0.04;-0.89;-1497.24;104;0;0.055;-1.85;87;0;0;0;1;0;0;1;0;1;0;1;0;0;0
24/05/2010;0;28.54;0.01;0.12;2067.25;-117;0;-0.029;-0.16;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25/05/2010;0;15.02;-0.68;-0.19;-344.19;-18;0;0.017;-0.51;50;0;0;0;0;0;0;0;0;0;0;1;0;0;0
26/05/2010;1;24.26;0.38;-0.48;-731.06;-104;0;-0.026;-1.62;75;0;0;0;1;0;0;1;0;1;0;1;0;0;0
27/05/2010;1;20.49;0.36;0.4;1006.28;314;0;0.028;2.19;151;0;0;0;0;0;0;0;0;1;0;0;0;0;0
28/05/2010;1;18.36;0.04;0.61;1901.41;-109;0;-0.058;2.92;34;46;0;1;0;0;1;0;0;0;1;0;0;0;0
31/05/2010;1;20.32;0.01;0.31;-144.78;8;0;0.003;-0.64;93;0;0;1;0;0;0;0;0;0;0;0;0;0;0
01/06/2010;0;14.29;-0.48;1.12;1099.52;-115;0;0.003;0.63;51;49;0;1;0;1;0;0;0;0;0;0;0;0;0
02/06/2010;1;24.1;-0.01;-0.76;-1205.52;213;0;0.028;-1.94;81;98;0;0;0;0;0;0;0;0;0;0;0;0;0
04/06/2010;1;13.87;-0.18;0.36;1101.92;-312;0;0.002;1.66;46;45;0;0;0;0;0;0;1;0;1;0;0;0;0
07/06/2010;1;15.19;0.16;0.12;-1267.16;-152;0;0.045;-3.32;54;0;0;1;0;0;0;0;0;0;0;0;0;0;0
08/06/2010;1;16.47;0.19;0.22;-492.83;120;0;0.015;0.03;32;0;0;1;0;0;0;1;0;1;0;0;0;0;0
09/06/2010;0;16.13;0.19;0.11;610.72;-11;0;-0.026;0.18;46;0;0;1;0;0;0;0;0;0;1;0;0;0;0
10/06/2010;1;20.15;0.36;-0.09;-315.03;243;0.75;-0.004;1.97;63;41;0;0;0;0;0;0;0;0;1;0;0;0;0
11/06/2010;0;17.91;-0.17;0.28;1570.19;51;0;-0.048;1.02;48;35;0;0;0;0;0;0;0;0;1;0;0;0;0
